A1UKAS30R0MFI6:3JC6VJ2SACHWCYHCMVEE0BIWXAJA5W,10,1548012854751,"{""wonTokkens"": ""2"", ""trial_type"": ""AAALevelOne"", ""robberTrackColLamDict"": ""[{\""color\"":\""azure\"",\""parameter\"":\""&#955; = 1.0536\""}]"", ""tokkenTrackDict"": ""[{\""position\"":-1,\""time\"":13},{\""position\"":-1,\""time\"":457},{\""position\"":1,\""time\"":1460},{\""position\"":1,\""time\"":1879},{\""position\"":-1,\""time\"":3306},{\""position\"":-1,\""time\"":4054},{\""position\"":-1,\""time\"":6029},{\""position\"":-1,\""time\"":6036},{\""position\"":1,\""time\"":7828},{\""position\"":1,\""time\"":7965},{\""position\"":1,\""time\"":8829},{\""position\"":1,\""time\"":9062}]"", ""playerTrackDict"": ""[{\""position\"":1,\""time\"":1806},{\""position\"":0,\""time\"":2055},{\""position\"":-1,\""time\"":3651},{\""position\"":0,\""time\"":3795},{\""position\"":-1,\""time\"":6386},{\""position\"":0,\""time\"":6638}]"", ""internal_node_id"": ""0.0-8.0"", ""subjectId"": ""bzwcpqggvr"", ""earnedReward"": 27.5, ""playerCaughtTrackDict"": ""[]"", ""time_elapsed"": 191810, ""robberTrackArr"": ""[14,626,1032,1703,2452,3606,4371,4533,4625,5638,5814,8467]"", ""playerIsCaught"": ""false"", ""tokkeWonTrackDict"": ""[{\""position\"":1,\""time\"":1807},{\""position\"":-1,\""time\"":3652}]"", ""trial_index"": 10}"
A1UKAS30R0MFI6:3JC6VJ2SACHWCYHCMVEE0BIWXAJA5W,11,1548012869454,"{""wonTokkens"": ""2"", ""trial_type"": ""AAALevelOne"", ""robberTrackColLamDict"": ""[{\""color\"":\""yellow\"",\""parameter\"":\""&#955; = 2.2314\""}]"", ""tokkenTrackDict"": ""[{\""position\"":1,\""time\"":9},{\""position\"":1,\""time\"":9},{\""position\"":-1,\""time\"":1333},{\""position\"":-1,\""time\"":2545},{\""position\"":-1,\""time\"":3293},{\""position\"":-1,\""time\"":3318},{\""position\"":-1,\""time\"":6034},{\""position\"":-1,\""time\"":6187},{\""position\"":1,\""time\"":7534},{\""position\"":1,\""time\"":8044},{\""position\"":1,\""time\"":11008},{\""position\"":1,\""time\"":12197}]"", ""playerTrackDict"": ""[{\""position\"":-1,\""time\"":1856},{\""position\"":0,\""time\"":1972},{\""position\"":-1,\""time\"":6348},{\""position\"":0,\""time\"":6427},{\""position\"":1,\""time\"":11723},{\""position\"":0,\""time\"":11849}]"", ""internal_node_id"": ""0.0-9.0"", ""subjectId"": ""bzwcpqggvr"", ""earnedReward"": 27.5, ""playerCaughtTrackDict"": ""[]"", ""time_elapsed"": 206513, ""robberTrackArr"": ""[9,24,926,942,1345,1505,1564,1637,1704,2388,2504,2810,3537,3925,4133,4310,4847,5467,5642,5723,6554,6990,7439,7532,7615,7791,8963,9522,9595,10008,10929,11956]"", ""playerIsCaught"": ""false"", ""tokkeWonTrackDict"": ""[{\""position\"":-1,\""time\"":1857},{\""position\"":1,\""time\"":11724}]"", ""trial_index"": 11}"
A1UKAS30R0MFI6:3JC6VJ2SACHWCYHCMVEE0BIWXAJA5W,12,1548012880439,"{""wonTokkens"": ""2"", ""trial_type"": ""AAALevelOne"", ""robberTrackColLamDict"": ""[{\""color\"":\""azure\"",\""parameter\"":\""&#955; = 1.0536\""}]"", ""tokkenTrackDict"": ""[{\""position\"":-1,\""time\"":10},{\""position\"":-1,\""time\"":455},{\""position\"":1,\""time\"":1834},{\""position\"":1,\""time\"":2132},{\""position\"":-1,\""time\"":3048},{\""position\"":-1,\""time\"":3157},{\""position\"":1,\""time\"":4415},{\""position\"":1,\""time\"":5541},{\""position\"":1,\""time\"":6279},{\""position\"":1,\""time\"":7355},{\""position\"":-1,\""time\"":8395},{\""position\"":-1,\""time\"":8481}]"", ""playerTrackDict"": ""[{\""position\"":1,\""time\"":4832},{\""position\"":0,\""time\"":4943},{\""position\"":1,\""time\"":7022},{\""position\"":0,\""time\"":7096}]"", ""internal_node_id"": ""0.0-10.0"", ""subjectId"": ""bzwcpqggvr"", ""earnedReward"": 27.5, ""playerCaughtTrackDict"": ""[]"", ""time_elapsed"": 217498, ""robberTrackArr"": ""[11,985,1232,1786,1786,4280,5067,6175,7629,8079]"", ""playerIsCaught"": ""false"", ""tokkeWonTrackDict"": ""[{\""position\"":1,\""time\"":4833},{\""position\"":1,\""time\"":7023}]"", ""trial_index"": 12}"
A1UKAS30R0MFI6:3JC6VJ2SACHWCYHCMVEE0BIWXAJA5W,13,1548012894704,"{""wonTokkens"": ""4"", ""trial_type"": ""AAALevelOne"", ""robberTrackColLamDict"": ""[{\""color\"":\""yellow\"",\""parameter\"":\""&#955; = 2.2314\""}]"", ""tokkenTrackDict"": ""[{\""position\"":-1,\""time\"":9},{\""position\"":-1,\""time\"":710},{\""position\"":1,\""time\"":1781},{\""position\"":1,\""time\"":3197},{\""position\"":1,\""time\"":4371},{\""position\"":1,\""time\"":5481},{\""position\"":1,\""time\"":6835},{\""position\"":1,\""time\"":7687},{\""position\"":-1,\""time\"":8627},{\""position\"":-1,\""time\"":9729},{\""position\"":-1,\""time\"":10677},{\""position\"":-1,\""time\"":11762}]"", ""playerTrackDict"": ""[{\""position\"":-1,\""time\"":765},{\""position\"":0,\""time\"":820},{\""position\"":1,\""time\"":2077},{\""position\"":0,\""time\"":2208},{\""position\"":1,\""time\"":5054},{\""position\"":0,\""time\"":5119},{\""position\"":1,\""time\"":7777},{\""position\"":0,\""time\"":7808},{\""position\"":-1,\""time\"":9059},{\""position\"":0,\""time\"":9170},{\""position\"":-1,\""time\"":11138},{\""position\"":0,\""time\"":11260}]"", ""internal_node_id"": ""0.0-11.0"", ""subjectId"": ""bzwcpqggvr"", ""earnedReward"": 27.5, ""playerCaughtTrackDict"": ""[]"", ""time_elapsed"": 231763, ""robberTrackArr"": ""[12,497,1064,1365,2775,2979,3699,3724,4992,5340,5704,5767,6402,6975,7834,8583,8843,9039,9354,10984]"", ""playerIsCaught"": ""false"", ""tokkeWonTrackDict"": ""[{\""position\"":1,\""time\"":2078},{\""position\"":1,\""time\"":5055},{\""position\"":-1,\""time\"":9060},{\""position\"":-1,\""time\"":11140}]"", ""trial_index"": 13}"
A1UKAS30R0MFI6:3JC6VJ2SACHWCYHCMVEE0BIWXAJA5W,14,1548012911094,"{""wonTokkens"": ""0"", ""trial_type"": ""AAALevelOne"", ""robberTrackColLamDict"": ""[{\""color\"":\""yellow\"",\""parameter\"":\""&#955; = 2.2314\""}]"", ""tokkenTrackDict"": ""[{\""position\"":1,\""time\"":7},{\""position\"":1,\""time\"":123},{\""position\"":1,\""time\"":845}]"", ""playerTrackDict"": ""[{\""position\"":1,\""time\"":1165}]"", ""internal_node_id"": ""0.0-12.0"", ""subjectId"": ""bzwcpqggvr"", ""earnedReward"": 27.5, ""playerCaughtTrackDict"": ""[{\""position\"":1,\""time\"":1172}]"", ""time_elapsed"": 248153, ""robberTrackArr"": ""[9,208,451,798,1172]"", ""playerIsCaught"": ""true"", ""tokkeWonTrackDict"": ""[{\""position\"":1,\""time\"":1167}]"", ""trial_index"": 14}"
A1UKAS30R0MFI6:3JC6VJ2SACHWCYHCMVEE0BIWXAJA5W,15,1548012924456,"{""wonTokkens"": ""0"", ""trial_type"": ""AAALevelOne"", ""robberTrackColLamDict"": ""[{\""color\"":\""yellow\"",\""parameter\"":\""&#955; = 2.2314\""}]"", ""tokkenTrackDict"": ""[{\""position\"":1,\""time\"":7},{\""position\"":1,\""time\"":444}]"", ""playerTrackDict"": ""[{\""position\"":1,\""time\"":643}]"", ""internal_node_id"": ""0.0-13.0"", ""subjectId"": ""bzwcpqggvr"", ""earnedReward"": 27.5, ""playerCaughtTrackDict"": ""[{\""position\"":1,\""time\"":710}]"", ""time_elapsed"": 261515, ""robberTrackArr"": ""[8,8,18,566,710]"", ""playerIsCaught"": ""true"", ""tokkeWonTrackDict"": ""[]"", ""trial_index"": 15}"
A1UKAS30R0MFI6:3JC6VJ2SACHWCYHCMVEE0BIWXAJA5W,16,1548012933947,"{""wonTokkens"": ""0"", ""trial_type"": ""AAALevelOne"", ""robberTrackColLamDict"": ""[{\""color\"":\""azure\"",\""parameter\"":\""&#955; = 1.0536\""}]"", ""tokkenTrackDict"": ""[{\""position\"":-1,\""time\"":7},{\""position\"":-1,\""time\"":62},{\""position\"":-1,\""time\"":783},{\""position\"":-1,\""time\"":816},{\""position\"":-1,\""time\"":2615},{\""position\"":-1,\""time\"":2636},{\""position\"":-1,\""time\"":4253},{\""position\"":-1,\""time\"":4255},{\""position\"":-1,\""time\"":5029},{\""position\"":-1,\""time\"":5468},{\""position\"":1,\""time\"":6649},{\""position\"":1,\""time\"":6988}]"", ""playerTrackDict"": ""[{\""position\"":-1,\""time\"":5530},{\""position\"":0,\""time\"":5656}]"", ""internal_node_id"": ""0.0-14.0"", ""subjectId"": ""bzwcpqggvr"", ""earnedReward"": 27.5, ""playerCaughtTrackDict"": ""[]"", ""time_elapsed"": 271006, ""robberTrackArr"": ""[9,1253,3313,3629,3780,4013,4021,4395,4644,4910,6967]"", ""playerIsCaught"": ""false"", ""tokkeWonTrackDict"": ""[]"", ""trial_index"": 16}"
A1UKAS30R0MFI6:3JC6VJ2SACHWCYHCMVEE0BIWXAJA5W,17,1548012955912,"{""wonTokkens"": ""0"", ""trial_type"": ""AAALevelOne"", ""robberTrackColLamDict"": ""[{\""color\"":\""azure\"",\""parameter\"":\""&#955; = 1.0536\""}]"", ""tokkenTrackDict"": ""[{\""position\"":1,\""time\"":6},{\""position\"":1,\""time\"":759},{\""position\"":-1,\""time\"":2817},{\""position\"":-1,\""time\"":3584},{\""position\"":-1,\""time\"":5640},{\""position\"":-1,\""time\"":6307},{\""position\"":1,\""time\"":7649},{\""position\"":1,\""time\"":7970}]"", ""playerTrackDict"": ""[{\""position\"":1,\""time\"":521},{\""position\"":0,\""time\"":568},{\""position\"":-1,\""time\"":3101},{\""position\"":0,\""time\"":3156},{\""position\"":-1,\""time\"":5995},{\""position\"":0,\""time\"":6122},{\""position\"":1,\""time\"":8107}]"", ""internal_node_id"": ""0.0-15.0"", ""subjectId"": ""bzwcpqggvr"", ""earnedReward"": 27.5, ""playerCaughtTrackDict"": ""[{\""position\"":1,\""time\"":8151}]"", ""time_elapsed"": 292971, ""robberTrackArr"": ""[9,2606,3800,4014,4295,4455,5750,7463,7552,8065,8151]"", ""playerIsCaught"": ""true"", ""tokkeWonTrackDict"": ""[{\""position\"":1,\""time\"":522},{\""position\"":-1,\""time\"":3102},{\""position\"":-1,\""time\"":5996}]"", ""trial_index"": 17}"
A1UKAS30R0MFI6:3JC6VJ2SACHWCYHCMVEE0BIWXAJA5W,18,1548012975862,"{""wonTokkens"": ""0"", ""trial_type"": ""AAALevelOne"", ""robberTrackColLamDict"": ""[{\""color\"":\""yellow\"",\""parameter\"":\""&#955; = 2.2314\""}]"", ""tokkenTrackDict"": ""[{\""position\"":-1,\""time\"":6},{\""position\"":-1,\""time\"":2872},{\""position\"":-1,\""time\"":4054}]"", ""playerTrackDict"": ""[{\""position\"":1,\""time\"":1083},{\""position\"":0,\""time\"":1148},{\""position\"":-1,\""time\"":1562},{\""position\"":0,\""time\"":1702},{\""position\"":-1,\""time\"":1795},{\""position\"":0,\""time\"":2145},{\""position\"":-1,\""time\"":4441}]"", ""internal_node_id"": ""0.0-16.0"", ""subjectId"": ""bzwcpqggvr"", ""earnedReward"": 27.5, ""playerCaughtTrackDict"": ""[{\""position\"":-1,\""time\"":4518}]"", ""time_elapsed"": 312921, ""robberTrackArr"": ""[6,138,1473,2328,2493,2509,2787,2876,3292,4518]"", ""playerIsCaught"": ""true"", ""tokkeWonTrackDict"": ""[{\""position\"":-1,\""time\"":1563},{\""position\"":-1,\""time\"":4442}]"", ""trial_index"": 18}"
A1UKAS30R0MFI6:3JC6VJ2SACHWCYHCMVEE0BIWXAJA5W,19,1548012985961,"{""wonTokkens"": ""0"", ""trial_type"": ""AAALevelOne"", ""robberTrackColLamDict"": ""[{\""color\"":\""azure\"",\""parameter\"":\""&#955; = 1.0536\""}]"", ""tokkenTrackDict"": ""[{\""position\"":-1,\""time\"":10},{\""position\"":-1,\""time\"":446},{\""position\"":1,\""time\"":1556},{\""position\"":1,\""time\"":1626},{\""position\"":1,\""time\"":2566},{\""position\"":1,\""time\"":3017},{\""position\"":1,\""time\"":3846},{\""position\"":1,\""time\"":5334},{\""position\"":1,\""time\"":6182},{\""position\"":1,\""time\"":6607},{\""position\"":1,\""time\"":7572},{\""position\"":1,\""time\"":7597}]"", ""playerTrackDict"": ""[]"", ""internal_node_id"": ""0.0-17.0"", ""subjectId"": ""bzwcpqggvr"", ""earnedReward"": 27.5, ""playerCaughtTrackDict"": ""[]"", ""time_elapsed"": 323020, ""robberTrackArr"": ""[10,852,1332,2741,3013,3326,3811,3868]"", ""playerIsCaught"": ""false"", ""tokkeWonTrackDict"": ""[]"", ""trial_index"": 19}"
